truck_id,source_id,source_road,generated_at_step,removed_at_step,travel_time_min,travel_distance_m,sink_id,sink_road,scenario,replication
Truck10502,3346,N207,3936,3942,6,4778.025000000019,3237,N204,S0,0
Truck9132,0,N1,3420,3943,523,418092.23368301,1338,N1,S0,0
Truck10116,2346,N2,3792,3943,151,120750.32294841648,1587,N104,S0,0
Truck10292,1356,N102,3858,3943,85,67405.89974603386,1574,N102,S0,0
Truck10293,1574,N102,3858,3943,85,67954.89974603387,1356,N102,S0,0
Truck10324,1356,N102,3870,3943,73,58244.67283261179,1587,N104,S0,0
Truck9166,1710,N105,3435,3944,509,406970.3917715785,1338,N1,S0,0
Truck9169,1338,N1,3435,3944,509,407100.39177157887,1710,N105,S0,0
Truck9165,1338,N1,3432,3945,513,410120.4096388928,2346,N2,S0,0
Truck10377,1709,N104,3888,3945,57,45539.23563910388,1587,N104,S0,0
Truck10490,0,N1,3930,3945,15,11286.841911431562,1710,N105,S0,0
Truck10245,3231,N2,3840,3946,106,84651.50366666683,3346,N207,S0,0
Truck10298,0,N1,3858,3947,89,70624.47415992228,1356,N102,S0,0
Truck10415,1826,N105,3903,3948,45,35419.96612285012,2346,N2,S0,0
Truck9147,1338,N1,3426,3949,523,418222.23368301045,0,N1,S0,0
Truck10307,1574,N102,3864,3949,85,67954.89974603387,1356,N102,S0,0
Truck10338,1356,N102,3876,3951,75,59502.63224849069,1710,N105,S0,0
Truck10386,1710,N105,3894,3951,57,45559.99061658157,1826,N105,S0,0
Truck10392,1587,N104,3894,3951,57,45419.235639103885,1709,N104,S0,0
Truck10393,1709,N104,3894,3951,57,45539.23563910388,1587,N104,S0,0
Truck10419,1826,N105,3906,3951,45,35419.96612285012,2346,N2,S0,0
Truck10144,1710,N105,3804,3952,148,117730.30508110247,1587,N104,S0,0
Truck10152,1587,N104,3804,3952,148,117730.30508110246,1710,N105,S0,0
Truck10263,3231,N2,3846,3952,106,84651.50366666683,3346,N207,S0,0
Truck10443,3329,N204,3912,3952,40,31360.076986546203,3237,N204,S0,0
Truck10316,0,N1,3864,3953,89,70624.47415992228,1356,N102,S0,0
Truck10474,3237,N204,3924,3953,29,22927.921764430062,1356,N102,S0,0
Truck10343,3511,N207,3876,3954,78,61712.07469908522,3346,N207,S0,0
Truck10396,1710,N105,3897,3954,57,45559.99061658157,1826,N105,S0,0
Truck10534,3346,N207,3948,3954,6,4778.025000000019,3237,N204,S0,0
Truck10325,1574,N102,3870,3955,85,67954.89974603387,1356,N102,S0,0
Truck10340,2346,N2,3876,3955,79,62522.65011580468,1356,N102,S0,0
Truck10360,1587,N104,3882,3955,73,58244.67283261178,1356,N102,S0,0
Truck10526,0,N1,3945,3956,11,8361.824044117646,2346,N2,S0,0
Truck9403,1338,N1,3522,3957,435,347614.75952308805,1356,N102,S0,0
Truck10354,1710,N105,3882,3957,75,59502.63224849072,1356,N102,S0,0
Truck10356,1356,N102,3882,3957,75,59502.63224849069,1710,N105,S0,0
Truck10409,1709,N104,3900,3957,57,45539.23563910388,1587,N104,S0,0
Truck10433,1826,N105,3912,3957,45,35419.96612285012,2346,N2,S0,0
Truck10277,3231,N2,3852,3958,106,84651.50366666683,3346,N207,S0,0
Truck10401,1826,N105,3900,3958,58,46164.99061658157,1710,N105,S0,0
Truck10364,1710,N105,3885,3960,75,59502.63224849072,1356,N102,S0,0
Truck10339,1574,N102,3876,3961,85,67954.89974603387,1356,N102,S0,0
Truck10370,1356,N102,3888,3961,73,58244.67283261179,1587,N104,S0,0
Truck10556,1710,N105,3957,3961,4,3185.0178673139153,2346,N2,S0,0
Truck10544,0,N1,3951,3962,11,8361.824044117646,2346,N2,S0,0
Truck9211,1338,N1,3450,3963,513,410120.4096388928,2346,N2,S0,0
Truck10368,1710,N105,3888,3963,75,59502.63224849072,1356,N102,S0,0
Truck10425,1709,N104,3906,3963,57,45539.23563910388,1587,N104,S0,0
Truck9183,1338,N1,3441,3964,523,418222.23368301045,0,N1,S0,0
Truck10295,3231,N2,3858,3964,106,84651.50366666683,3346,N207,S0,0
Truck10475,3329,N204,3924,3964,40,31360.076986546203,3237,N204,S0,0
Truck10506,3237,N204,3936,3965,29,22927.921764430062,1356,N102,S0,0
Truck9215,1338,N1,3453,3966,513,410120.4096388928,2346,N2,S0,0
Truck9425,1338,N1,3531,3966,435,347614.75952308805,1356,N102,S0,0
Truck10375,3511,N207,3888,3966,78,61712.07469908522,3346,N207,S0,0
Truck10461,1826,N105,3921,3966,45,35419.96612285012,2346,N2,S0,0
Truck10566,3346,N207,3960,3966,6,4778.025000000019,3237,N204,S0,0
Truck10570,3237,N204,3960,3966,6,4778.025000000019,3346,N207,S0,0
Truck10357,1574,N102,3882,3967,85,67954.89974603387,1356,N102,S0,0
Truck10429,1826,N105,3909,3967,58,46164.99061658157,1710,N105,S0,0
Truck10558,0,N1,3957,3968,11,8361.824044117646,2346,N2,S0,0
Truck9220,2346,N2,3456,3969,513,409990.40963889327,1338,N1,S0,0
Truck9428,1356,N102,3534,3969,435,347484.759523088,1338,N1,S0,0
Truck9435,1338,N1,3534,3969,435,347614.75952308805,1356,N102,S0,0
Truck10432,1710,N105,3912,3969,57,45559.99061658157,1826,N105,S0,0
Truck10441,1709,N104,3912,3969,57,45539.23563910388,1587,N104,S0,0
Truck10465,1826,N105,3924,3969,45,35419.96612285012,2346,N2,S0,0
Truck10194,1710,N105,3822,3970,148,117730.30508110247,1587,N104,S0,0
Truck10309,3231,N2,3864,3970,106,84651.50366666683,3346,N207,S0,0
Truck10578,1710,N105,3966,3970,4,3185.0178673139153,2346,N2,S0,0
Truck10582,2346,N2,3966,3970,4,3185.017867313915,1710,N105,S0,0
Truck10564,2346,N2,3960,3971,11,8361.824044117648,0,N1,S0,0
Truck9233,1338,N1,3459,3972,513,410120.4096388928,2346,N2,S0,0
Truck10170,0,N1,3810,3972,162,128852.14699253405,1587,N104,S0,0
Truck10479,1826,N105,3927,3972,45,35419.96612285012,2346,N2,S0,0
Truck10200,1587,N104,3822,3973,151,120750.32294841637,2346,N2,S0,0
Truck10371,1574,N102,3888,3973,85,67954.89974603387,1356,N102,S0,0
Truck10447,1826,N105,3915,3973,58,46164.99061658157,1710,N105,S0,0
Truck10450,1710,N105,3918,3975,57,45559.99061658157,1826,N105,S0,0
Truck10457,1709,N104,3918,3975,57,45539.23563910388,1587,N104,S0,0
Truck10483,1826,N105,3930,3975,45,35419.96612285012,2346,N2,S0,0
Truck10560,1710,N105,3960,3975,15,11286.841911431562,0,N1,S0,0
Truck10327,3231,N2,3870,3976,106,84651.50366666683,3346,N207,S0,0
Truck10451,1826,N105,3918,3976,58,46164.99061658157,1710,N105,S0,0
Truck10507,3329,N204,3936,3976,40,31360.076986546203,3237,N204,S0,0
Truck9261,1338,N1,3468,3977,509,407100.39177157887,1710,N105,S0,0
Truck10538,3237,N204,3948,3977,29,22927.921764430062,1356,N102,S0,0
Truck9247,1338,N1,3465,3978,513,410120.4096388928,2346,N2,S0,0
Truck9457,1338,N1,3543,3978,435,347614.75952308805,1356,N102,S0,0
Truck10184,1587,N104,3816,3978,162,128852.14699253402,0,N1,S0,0
Truck10407,3511,N207,3900,3978,78,61712.07469908522,3346,N207,S0,0
Truck10460,1710,N105,3921,3978,57,45559.99061658157,1826,N105,S0,0
Truck10598,3346,N207,3972,3978,6,4778.025000000019,3237,N204,S0,0
Truck9229,1338,N1,3456,3979,523,418222.23368301045,0,N1,S0,0
Truck10389,1574,N102,3894,3979,85,67954.89974603387,1356,N102,S0,0
Truck10402,1356,N102,3900,3979,79,62522.65011580461,2346,N2,S0,0
Truck10404,2346,N2,3900,3979,79,62522.65011580468,1356,N102,S0,0
Truck10472,1587,N104,3924,3981,57,45419.235639103885,1709,N104,S0,0
Truck10473,1709,N104,3924,3981,57,45539.23563910388,1587,N104,S0,0
Truck10497,1826,N105,3936,3981,45,35419.96612285012,2346,N2,S0,0
Truck10341,3231,N2,3876,3982,106,84651.50366666683,3346,N207,S0,0
Truck10614,2346,N2,3978,3982,4,3185.017867313915,1710,N105,S0,0
Truck10394,0,N1,3894,3983,89,70624.47415992228,1356,N102,S0,0
Truck10428,1710,N105,3909,3984,75,59502.63224849072,1356,N102,S0,0
Truck10403,1574,N102,3900,3985,85,67954.89974603387,1356,N102,S0,0
Truck10608,0,N1,3975,3986,11,8361.824044117646,2346,N2,S0,0
Truck9275,1338,N1,3474,3987,513,410120.4096388928,2346,N2,S0,0
Truck9677,1338,N1,3624,3987,363,289984.0866904762,1587,N104,S0,0
Truck10488,1587,N104,3930,3987,57,45419.235639103885,1709,N104,S0,0
Truck10489,1709,N104,3930,3987,57,45539.23563910388,1587,N104,S0,0
Truck10515,1826,N105,3942,3987,45,35419.96612285012,2346,N2,S0,0
Truck10359,3231,N2,3882,3988,106,84651.50366666683,3346,N207,S0,0
Truck10539,3329,N204,3948,3988,40,31360.076986546203,3237,N204,S0,0
Truck10624,1710,N105,3984,3988,4,3185.0178673139153,2346,N2,S0,0
Truck9279,1338,N1,3477,3990,513,410120.4096388928,2346,N2,S0,0
Truck10439,3511,N207,3912,3990,78,61712.07469908522,3346,N207,S0,0
Truck10446,1710,N105,3915,3990,75,59502.63224849072,1356,N102,S0,0
Truck10525,1826,N105,3945,3990,45,35419.96612285012,2346,N2,S0,0
Truck10630,3346,N207,3984,3990,6,4778.025000000019,3237,N204,S0,0
Truck10634,3237,N204,3984,3990,6,4778.025000000019,3346,N207,S0,0
Truck10248,1587,N104,3840,3991,151,120750.32294841637,2346,N2,S0,0
Truck10421,1574,N102,3906,3991,85,67954.89974603387,1356,N102,S0,0
Truck10493,1826,N105,3933,3991,58,46164.99061658157,1710,N105,S0,0
Truck10416,0,N1,3903,3992,89,70624.47415992228,1356,N102,S0,0
Truck10532,2346,N2,3948,3992,44,34814.96612285012,1826,N105,S0,0
Truck10622,0,N1,3981,3992,11,8361.824044117646,2346,N2,S0,0
Truck9293,1338,N1,3480,3993,513,410120.4096388928,2346,N2,S0,0
Truck9492,1356,N102,3558,3993,435,347484.759523088,1338,N1,S0,0
Truck10505,1709,N104,3936,3993,57,45539.23563910388,1587,N104,S0,0
Truck10529,1826,N105,3948,3993,45,35419.96612285012,2346,N2,S0,0
Truck10373,3231,N2,3888,3994,106,84651.50366666683,3346,N207,S0,0
Truck9298,1710,N105,3486,3995,509,406970.3917715785,1338,N1,S0,0
Truck9307,1338,N1,3486,3995,509,407100.39177157887,1710,N105,S0,0
Truck10420,1356,N102,3906,3995,89,70624.47415992226,0,N1,S0,0
Truck10628,2346,N2,3984,3995,11,8361.824044117648,0,N1,S0,0
Truck10636,0,N1,3984,3995,11,8361.824044117646,2346,N2,S0,0
Truck9297,1338,N1,3483,3996,513,410120.4096388928,2346,N2,S0,0
Truck10234,0,N1,3834,3996,162,128852.14699253405,1587,N104,S0,0
Truck10510,1710,N105,3939,3996,57,45559.99061658157,1826,N105,S0,0
Truck10543,1826,N105,3951,3996,45,35419.96612285012,2346,N2,S0,0
Truck10435,1574,N102,3912,3997,85,67954.89974603387,1356,N102,S0,0
Truck10511,1826,N105,3939,3997,58,46164.99061658157,1710,N105,S0,0
Truck10430,0,N1,3909,3998,89,70624.47415992228,1356,N102,S0,0
Truck9828,2346,N2,3684,3999,315,251460.58903475184,3231,N2,S0,0
Truck10464,1710,N105,3924,3999,75,59502.63224849072,1356,N102,S0,0
Truck10521,1709,N104,3942,3999,57,45539.23563910388,1587,N104,S0,0
Truck10547,1826,N105,3954,3999,45,35419.96612285012,2346,N2,S0,0
Truck10391,3231,N2,3894,4000,106,84651.50366666683,3346,N207,S0,0
Truck10571,3329,N204,3960,4000,40,31360.076986546203,3237,N204,S0,0
Truck10434,1356,N102,3912,4001,89,70624.47415992226,0,N1,S0,0
Truck10602,3237,N204,3972,4001,29,22927.921764430062,1356,N102,S0,0
Truck10650,0,N1,3990,4001,11,8361.824044117646,2346,N2,S0,0
Truck9521,1338,N1,3567,4002,435,347614.75952308805,1356,N102,S0,0
Truck10471,3511,N207,3924,4002,78,61712.07469908522,3346,N207,S0,0
Truck10478,1710,N105,3927,4002,75,59502.63224849072,1356,N102,S0,0
Truck10524,1710,N105,3945,4002,57,45559.99061658157,1826,N105,S0,0
Truck10557,1826,N105,3957,4002,45,35419.96612285012,2346,N2,S0,0
Truck10640,0,N1,3987,4002,15,11286.841911431562,1710,N105,S0,0
Truck10662,3346,N207,3996,4002,6,4778.025000000019,3237,N204,S0,0
Truck10666,3237,N204,3996,4002,6,4778.025000000019,3346,N207,S0,0
Truck10280,1587,N104,3852,4003,151,120750.32294841637,2346,N2,S0,0
Truck10286,1710,N105,3855,4003,148,117730.30508110247,1587,N104,S0,0
Truck10452,1356,N102,3918,4003,85,67405.89974603386,1574,N102,S0,0
Truck10453,1574,N102,3918,4003,85,67954.89974603387,1356,N102,S0,0
Truck10466,1356,N102,3924,4003,79,62522.65011580461,2346,N2,S0,0
Truck10484,1356,N102,3930,4003,73,58244.67283261179,1587,N104,S0,0
Truck10654,0,N1,3993,4004,11,8361.824044117646,2346,N2,S0,0
Truck10537,1709,N104,3948,4005,57,45539.23563910388,1587,N104,S0,0
Truck10561,1826,N105,3960,4005,45,35419.96612285012,2346,N2,S0,0
Truck10405,3231,N2,3900,4006,106,84651.50366666683,3346,N207,S0,0
Truck10542,1710,N105,3951,4008,57,45559.99061658157,1826,N105,S0,0
Truck10575,1826,N105,3963,4008,45,35419.96612285012,2346,N2,S0,0
Truck10300,1710,N105,3861,4009,148,117730.30508110247,1587,N104,S0,0
Truck10467,1574,N102,3924,4009,85,67954.89974603387,1356,N102,S0,0
Truck9340,1710,N105,3501,4010,509,406970.3917715785,1338,N1,S0,0
Truck9549,1338,N1,3576,4011,435,347614.75952308805,1356,N102,S0,0
Truck10553,1709,N104,3954,4011,57,45539.23563910388,1587,N104,S0,0
Truck10579,1826,N105,3966,4011,45,35419.96612285012,2346,N2,S0,0
Truck10423,3231,N2,3906,4012,106,84651.50366666683,3346,N207,S0,0
Truck10603,3329,N204,3972,4012,40,31360.076986546203,3237,N204,S0,0
Truck10476,0,N1,3924,4013,89,70624.47415992228,1356,N102,S0,0
Truck9553,1338,N1,3579,4014,435,347614.75952308805,1356,N102,S0,0
Truck10503,3511,N207,3936,4014,78,61712.07469908522,3346,N207,S0,0
Truck10589,1826,N105,3969,4014,45,35419.96612285012,2346,N2,S0,0
Truck10694,3346,N207,4008,4014,6,4778.025000000019,3237,N204,S0,0
Truck10308,2346,N2,3864,4015,151,120750.32294841648,1587,N104,S0,0
Truck10485,1574,N102,3930,4015,85,67954.89974603387,1356,N102,S0,0
Truck10516,1356,N102,3942,4015,73,58244.67283261179,1587,N104,S0,0
Truck10702,1710,N105,4011,4015,4,3185.0178673139153,2346,N2,S0,0
Truck10596,2346,N2,3972,4016,44,34814.96612285012,1826,N105,S0,0
Truck10686,0,N1,4005,4016,11,8361.824044117646,2346,N2,S0,0
Truck10514,1710,N105,3942,4017,75,59502.63224849072,1356,N102,S0,0
Truck10569,1709,N104,3960,4017,57,45539.23563910388,1587,N104,S0,0
Truck10593,1826,N105,3972,4017,45,35419.96612285012,2346,N2,S0,0
Truck9329,1338,N1,3495,4018,523,418222.23368301045,0,N1,S0,0
Truck10437,3231,N2,3912,4018,106,84651.50366666683,3346,N207,S0,0
Truck10607,1826,N105,3975,4020,45,35419.96612285012,2346,N2,S0,0
Truck10328,1587,N104,3870,4021,151,120750.32294841637,2346,N2,S0,0
Truck10499,1574,N102,3936,4021,85,67954.89974603387,1356,N102,S0,0
Truck10518,2346,N2,3942,4021,79,62522.65011580468,1356,N102,S0,0
Truck10536,1587,N104,3948,4021,73,58244.67283261178,1356,N102,S0,0
Truck9371,1338,N1,3510,4023,513,410120.4096388928,2346,N2,S0,0
Truck10584,1587,N104,3966,4023,57,45419.235639103885,1709,N104,S0,0
Truck10585,1709,N104,3966,4023,57,45539.23563910388,1587,N104,S0,0
Truck10611,1826,N105,3978,4023,45,35419.96612285012,2346,N2,S0,0
Truck9343,1338,N1,3501,4024,523,418222.23368301045,0,N1,S0,0
Truck10455,3231,N2,3918,4024,106,84651.50366666683,3346,N207,S0,0
Truck10635,3329,N204,3984,4024,40,31360.076986546203,3237,N204,S0,0
Truck9376,1710,N105,3516,4025,509,406970.3917715785,1338,N1,S0,0
Truck10658,1356,N102,3996,4025,29,22927.92176443006,3237,N204,S0,0
Truck10710,2346,N2,4014,4025,11,8361.824044117648,0,N1,S0,0
Truck10714,0,N1,4014,4025,11,8361.824044117646,2346,N2,S0,0
Truck9375,1338,N1,3513,4026,513,410120.4096388928,2346,N2,S0,0
Truck10535,3511,N207,3948,4026,78,61712.07469908522,3346,N207,S0,0
Truck10621,1826,N105,3981,4026,45,35419.96612285012,2346,N2,S0,0
Truck10344,1587,N104,3876,4027,151,120750.32294841637,2346,N2,S0,0
Truck10517,1574,N102,3942,4027,85,67954.89974603387,1356,N102,S0,0
Truck10548,1356,N102,3954,4027,73,58244.67283261179,1587,N104,S0,0
Truck9595,1338,N1,3594,4029,435,347614.75952308805,1356,N102,S0,0
Truck9911,3231,N2,3714,4029,315,251716.58903475184,2346,N2,S0,0
Truck10546,1710,N105,3954,4029,75,59502.63224849072,1356,N102,S0,0
Truck10601,1709,N104,3972,4029,57,45539.23563910388,1587,N104,S0,0
Truck10625,1826,N105,3984,4029,45,35419.96612285012,2346,N2,S0,0
Truck10469,3231,N2,3924,4030,106,84651.50366666683,3346,N207,S0,0
Truck10522,0,N1,3942,4031,89,70624.47415992228,1356,N102,S0,0
Truck10724,2346,N2,4020,4031,11,8361.824044117648,0,N1,S0,0
Truck9393,1338,N1,3519,4032,513,410120.4096388928,2346,N2,S0,0
Truck10330,0,N1,3870,4032,162,128852.14699253405,1587,N104,S0,0
Truck10639,1826,N105,3987,4032,45,35419.96612285012,2346,N2,S0,0
Truck10716,1710,N105,4017,4032,15,11286.841911431562,0,N1,S0,0
Truck10531,1574,N102,3948,4033,85,67954.89974603387,1356,N102,S0,0
Truck10550,2346,N2,3954,4033,79,62522.65011580468,1356,N102,S0,0
Truck10568,1587,N104,3960,4033,73,58244.67283261178,1356,N102,S0,0
Truck9404,1710,N105,3525,4034,509,406970.3917715785,1338,N1,S0,0
Truck10562,1356,N102,3960,4035,75,59502.63224849069,1710,N105,S0,0
Truck10610,1710,N105,3978,4035,57,45559.99061658157,1826,N105,S0,0
Truck10617,1709,N104,3978,4035,57,45539.23563910388,1587,N104,S0,0
Truck10643,1826,N105,3990,4035,45,35419.96612285012,2346,N2,S0,0
Truck10487,3231,N2,3930,4036,106,84651.50366666683,3346,N207,S0,0
Truck10667,3329,N204,3996,4036,40,31360.076986546203,3237,N204,S0,0
Truck10540,0,N1,3948,4037,89,70624.47415992228,1356,N102,S0,0
Truck10690,1356,N102,4008,4037,29,22927.92176443006,3237,N204,S0,0
Truck10698,3237,N204,4008,4037,29,22927.921764430062,1356,N102,S0,0
Truck9407,1338,N1,3525,4038,513,410120.4096388928,2346,N2,S0,0
Truck10567,3511,N207,3960,4038,78,61712.07469908522,3346,N207,S0,0
Truck10620,1710,N105,3981,4038,57,45559.99061658157,1826,N105,S0,0
Truck10653,1826,N105,3993,4038,45,35419.96612285012,2346,N2,S0,0
Truck10736,0,N1,4023,4038,15,11286.841911431562,1710,N105,S0,0
Truck10758,3346,N207,4032,4038,6,4778.025000000019,3237,N204,S0,0
Truck9389,1338,N1,3516,4039,523,418222.23368301045,0,N1,S0,0
Truck10376,1587,N104,3888,4039,151,120750.32294841637,2346,N2,S0,0
Truck10549,1574,N102,3954,4039,85,67954.89974603387,1356,N102,S0,0
Truck9422,1710,N105,3531,4040,509,406970.3917715785,1338,N1,S0,0
Truck10633,1709,N104,3984,4041,57,45539.23563910388,1587,N104,S0,0
Truck10657,1826,N105,3996,4041,45,35419.96612285012,2346,N2,S0,0
Truck10501,3231,N2,3936,4042,106,84651.50366666683,3346,N207,S0,0
Truck10362,0,N1,3882,4044,162,128852.14699253405,1587,N104,S0,0
Truck10671,1826,N105,3999,4044,45,35419.96612285012,2346,N2,S0,0
Truck10563,1574,N102,3960,4045,85,67954.89974603387,1356,N102,S0,0
Truck10580,1356,N102,3966,4045,79,62522.65011580461,2346,N2,S0,0
Truck10600,1587,N104,3972,4045,73,58244.67283261178,1356,N102,S0,0
Truck9439,1338,N1,3537,4046,509,407100.39177157887,1710,N105,S0,0
Truck10649,1709,N104,3990,4047,57,45539.23563910388,1587,N104,S0,0
Truck10764,0,N1,4032,4047,15,11286.841911431562,1710,N105,S0,0
Truck10408,1587,N104,3900,4048,148,117730.30508110246,1710,N105,S0,0
Truck10519,3231,N2,3942,4048,106,84651.50366666683,3346,N207,S0,0
Truck10699,3329,N204,4008,4048,40,31360.076986546203,3237,N204,S0,0
Truck10788,2346,N2,4044,4048,4,3185.017867313915,1710,N105,S0,0
Truck9453,1338,N1,3540,4049,509,407100.39177157887,1710,N105,S0,0
Truck10722,1356,N102,4020,4049,29,22927.92176443006,3237,N204,S0,0
Truck10730,3237,N204,4020,4049,29,22927.921764430062,1356,N102,S0,0
Truck10599,3511,N207,3972,4050,78,61712.07469908522,3346,N207,S0,0
Truck10606,1710,N105,3975,4050,75,59502.63224849072,1356,N102,S0,0
Truck10685,1826,N105,4005,4050,45,35419.96612285012,2346,N2,S0,0
Truck9420,0,N1,3528,4051,523,418092.23368301,1338,N1,S0,0
Truck10581,1574,N102,3966,4051,85,67954.89974603387,1356,N102,S0,0
Truck10616,1587,N104,3978,4051,73,58244.67283261178,1356,N102,S0,0
Truck9851,1338,N1,3690,4053,363,289984.0866904762,1587,N104,S0,0
Truck10665,1709,N104,3996,4053,57,45539.23563910388,1587,N104,S0,0
Truck10533,3231,N2,3948,4054,106,84651.50366666683,3346,N207,S0,0
Truck10802,1710,N105,4050,4054,4,3185.0178673139153,2346,N2,S0,0
Truck10586,0,N1,3966,4055,89,70624.47415992228,1356,N102,S0,0
Truck9855,1338,N1,3693,4056,363,289984.0866904762,1587,N104,S0,0
Truck10782,0,N1,4041,4056,15,11286.841911431562,1710,N105,S0,0
Truck10424,1587,N104,3906,4057,151,120750.32294841637,2346,N2,S0,0
Truck10595,1574,N102,3972,4057,85,67954.89974603387,1356,N102,S0,0
Truck10626,1356,N102,3984,4057,73,58244.67283261179,1587,N104,S0,0
Truck9471,1338,N1,3549,4058,509,407100.39177157887,1710,N105,S0,0
Truck10590,0,N1,3969,4058,89,70624.47415992228,1356,N102,S0,0
Truck10800,0,N1,4047,4058,11,8361.824044117646,2346,N2,S0,0
Truck9864,1587,N104,3696,4059,363,289854.08669047634,1338,N1,S0,0
Truck10681,1709,N104,4002,4059,57,45539.23563910388,1587,N104,S0,0
Truck10707,1826,N105,4014,4059,45,35419.96612285012,2346,N2,S0,0
Truck10440,1587,N104,3912,4060,148,117730.30508110246,1710,N105,S0,0
Truck10551,3231,N2,3954,4060,106,84651.50366666683,3346,N207,S0,0
Truck10675,1826,N105,4002,4060,58,46164.99061658157,1710,N105,S0,0
Truck10731,3329,N204,4020,4060,40,31360.076986546203,3237,N204,S0,0
Truck9485,1338,N1,3552,4061,509,407100.39177157887,1710,N105,S0,0
Truck10594,1356,N102,3972,4061,89,70624.47415992226,0,N1,S0,0
Truck10604,0,N1,3972,4061,89,70624.47415992228,1356,N102,S0,0
Truck10762,3237,N204,4032,4061,29,22927.921764430062,1356,N102,S0,0
Truck9681,1338,N1,3627,4062,435,347614.75952308805,1356,N102,S0,0
Truck10631,3511,N207,3984,4062,78,61712.07469908522,3346,N207,S0,0
Truck10638,1710,N105,3987,4062,75,59502.63224849072,1356,N102,S0,0
Truck10684,1710,N105,4005,4062,57,45559.99061658157,1826,N105,S0,0
Truck10613,1574,N102,3978,4063,85,67954.89974603387,1356,N102,S0,0
Truck9486,1710,N105,3555,4064,509,406970.3917715785,1338,N1,S0,0
Truck9691,1338,N1,3630,4065,435,347614.75952308805,1356,N102,S0,0
Truck10644,1356,N102,3990,4065,75,59502.63224849069,1710,N105,S0,0
Truck10688,1710,N105,4008,4065,57,45559.99061658157,1826,N105,S0,0
Truck10697,1709,N104,4008,4065,57,45539.23563910388,1587,N104,S0,0
Truck10810,0,N1,4050,4065,15,11286.841911431562,1710,N105,S0,0
Truck10565,3231,N2,3960,4066,106,84651.50366666683,3346,N207,S0,0
Truck10689,1826,N105,4008,4066,58,46164.99061658157,1710,N105,S0,0
Truck9490,1710,N105,3558,4067,509,406970.3917715785,1338,N1,S0,0
Truck9489,1338,N1,3555,4068,513,410120.4096388928,2346,N2,S0,0
Truck10426,0,N1,3906,4068,162,128852.14699253405,1587,N104,S0,0
Truck10735,1826,N105,4023,4068,45,35419.96612285012,2346,N2,S0,0
Truck10812,1710,N105,4053,4068,15,11286.841911431562,0,N1,S0,0
Truck10456,1587,N104,3918,4069,151,120750.32294841637,2346,N2,S0,0
Truck10627,1574,N102,3984,4069,85,67954.89974603387,1356,N102,S0,0
Truck10646,2346,N2,3990,4069,79,62522.65011580468,1356,N102,S0,0
Truck10664,1587,N104,3996,4069,73,58244.67283261178,1356,N102,S0,0
Truck10703,1826,N105,4011,4069,58,46164.99061658157,1710,N105,S0,0
Truck10832,0,N1,4059,4070,11,8361.824044117646,2346,N2,S0,0
Truck9499,1338,N1,3558,4071,513,410120.4096388928,2346,N2,S0,0
Truck9901,1338,N1,3708,4071,363,289984.0866904762,1587,N104,S0,0
Truck10020,2346,N2,3756,4071,315,251460.58903475184,3231,N2,S0,0
Truck10713,1709,N104,4014,4071,57,45539.23563910388,1587,N104,S0,0
