road,chainage,lrp,lat,lon,gap,type,name,id,length,type_simple,LRPName,length_bmms,condition,name_bmms
N1,369.901,LRP375,21.4564722,92.1038056,,KmPost,"Cox,s Bazar 20 km",921,968.9999999999941,KmPost,,,,
N1,370.281,LRP375a,21.4545,92.10075,,Culvert,Box culvert,922,379.99999999999545,Culvert,LRP375a,13.0,A,Sarkarpara Bridge
N1,370.703,LRP375b,21.4512778,92.0994441,,Culvert,Box culvert,923,421.9999999999686,Culvert,,,,
N1,370.925,LRP376,21.4496108,92.0994997,,KmPost,"Cox,s Bazar 19 km",924,222.00000000003683,KmPost,,,,
N1,370.982,LRP376a,21.4494719,92.0995274,,"SideRoad,Left","Z1001, Road to Naikkongchhari",925,57.00000000001637,"SideRoad,Left",LRP376a,10.725,A,MUKTAR KUL
N1,371.58,LRP376b,21.443833,92.1014167,,Culvert,Box culvert,926,597.9999999999563,Culvert,LRP376b,12.25,A,.
N1,371.804,LRP376c,21.4421663,92.1008611,BS,Bridge,Bridge start,927,223.99999999998954,Bridge,,,Unknown,
N1,371.86,LRP376d,21.4417497,92.1006667,BE,Bridge,Bridge end,928,1.65,Bridge,LRP376d,1.65,C,.
N1,371.922,LRP377,21.4413608,92.1003611,,KmPost,"Cox,s Bazar 18 km",929,62.00000000001182,KmPost,,,,
N1,372.389,LRP377a,21.4375552,92.0984997,,Culvert,Box culvert,930,466.99999999998454,Culvert,LRP377a,95.48333333333333,C,BAKKHALI BRIDGE
N1,372.733,LRP377b,21.434583,92.0973886,,Culvert,Box culvert,931,343.9999999999941,Culvert,,,,
N1,372.882,LRP378,21.4334441,92.0969997,,KmPost,"Cox,s Bazar 17 km",932,149.0000000000009,KmPost,,,,
N1,373.167,LRP378a,21.4310271,92.0961941,,Culvert,Box culvert,933,284.99999999996817,Culvert,LRP378a,37.23333333333333,C,.
N1,373.396,LRP378b,21.4290271,92.0954997,,Culvert,Box culvert,934,229.00000000004184,Culvert,LRP378b,11.3,C,BASIC ARIA (1)
N1,373.475,LRP378c,21.4284993,92.0951941,,"SideRoad,Left",Ramu old Section (N109),935,79.00000000000773,"SideRoad,Left",,,,
N1,373.588,LRP378d,21.4283604,92.0941663,,Culvert,Box culvert,936,112.99999999999955,Culvert,,,,
N1,373.872,LRP379,21.4281104,92.0914719,,KmPost,"Cox,s Bazar 16 km",937,283.9999999999918,KmPost,,,,
N1,374.063,LRP379a,21.427916,92.0896108,BS,Bridge,Bridge start,938,2.05,Bridge,LRP379a,2.05,C,KAMBIR GONA
N1,374.088,LRP379b,21.4278882,92.0893886,BE,Bridge,Bridge end,939,5.35,Bridge,LRP379b,5.35,B,.
N1,374.649,LRP379c,21.4271104,92.084083,,Culvert,Box culvert,940,560.9999999999786,Culvert,LRP379c,8.1,C,HAMBIR GONA-(2)
N1,374.856,LRP380,21.4269716,92.0821104,,KmPost,"Cox,s Bazar 15 km",941,206.99999999999363,KmPost,,,,
N1,375.032,LRP380a,21.4267771,92.0804716,,Culvert,Box culvert,942,175.99999999998772,Culvert,LRP380a,15.21,A,KANAR PARA
N1,375.416,LRP380b,21.4264716,92.0767771,,Culvert,Box culvert,943,384.00000000001455,Culvert,,,,
N1,375.82,LRP381,21.4267216,92.0730827,,KmPost,"Cox,s Bazar 14 km",944,403.99999999999636,KmPost,,,,
N1,376.081,LRP381a,21.427416,92.0707216,,Culvert,Box culvert,945,261.0000000000241,Culvert,LRP381a,4.35,B,.
N1,376.82,LRP382,21.4276938,92.0643611,,KmPost,Cox's Bazar 13km,946,738.9999999999759,KmPost,,,,
N1,376.951,LRP382a,21.4270827,92.0632778,,Culvert,Box culvert,947,131.00000000002865,Culvert,LRP382a,37.699999999999996,D,SOUTH MITHACHARI
N1,377.214,LRP382b,21.4273327,92.0608333,,Culvert,Box culvert,948,262.9999999999768,Culvert,LRP382b,2.8,A,SOUTH MITHACHARI
N1,377.551,LRP382c,21.4278882,92.0576667,,Culvert,Box culvert,949,336.9999999999891,Culvert,LRP382c,8.35,D,.
N1,377.789,LRP382d,21.4280549,92.0554167,,Culvert,Box culvert,950,237.99999999999955,Culvert,,,,
N1,377.818,LRP383,21.4280827,92.0551389,,KmPost,"Cox,s Bazar 12 km",951,28.999999999996362,KmPost,,,,
N1,378.05,LRP383a,21.4280549,92.0529444,,Culvert,Box culvert,952,232.00000000002774,Culvert,LRP383a,2.625,A,CHALATOLI
N1,378.513,LRP383b,21.4274993,92.0484441,BS,Bridge,Bridge start,953,3.6,Bridge,LRP383b,3.6,A,CHALIYATOLI
N1,378.531,LRP383c,21.4275271,92.0483886,BE,Bridge,Bridge end,954,8.0,Bridge,LRP383c,8.0,C,RAKALAN PARA STEEL BEAM AND RCC SLAB
N1,378.803,LRP384,21.4287771,92.0461941,,KmPost,"Cox,s Bazar 11 km",955,271.99999999999136,KmPost,,,,
N1,379.037,LRP384a,21.4295549,92.044083,,Culvert,Box culvert,956,233.99999999998045,Culvert,LRP384a,5.925000000000001,B,PANCHORI
N1,379.537,LRP384b,21.4298049,92.0392774,,Culvert,Box culvert,957,500.0,Culvert,LRP384b,15.95,C,.
N1,379.791,LRP385,21.4296938,92.0368608,,KmPost,"Cox,s Bazar 10 km",958,254.0000000000191,KmPost,,,,
N1,380.015,LRP385a,21.4289716,92.0348608,,Culvert,Box culvert,959,223.99999999998954,Culvert,LRP385a,7.890000000000001,C,.
N1,380.377,LRP385b,21.4294438,92.0316104,BS,Bridge,Bridge start,960,2.7,Bridge,LRP385b,2.7,B,PANCHARA SLAB CULVERT
N1,380.518,LRP385c,21.4300827,92.0304716,BE,Bridge,Bridge end,961,2.3,Bridge,LRP385c,2.3,C,.
N1,380.651,LRP385d,21.430416,92.0293049,,Culvert,Box culvert,962,133.0000000000382,Culvert,LRP385d,1.75,C,PANCHARA SLAB CULVERT
N1,380.757,LRP386,21.430166,92.0283604,,KmPost,"Cox,s Bazar 9 km",963,105.99999999999454,KmPost,,,,
N1,380.803,LRP386a,21.4298882,92.0279716,,Culvert,Box culvert,964,45.99999999999227,Culvert,LRP386a,1.75,C,PANCHORI
N1,381.416,LRP386b,21.4262493,92.0235827,,Culvert,Box culvert,965,612.9999999999995,Culvert,LRP386b,2.5,B,.
N1,381.481,LRP386c,21.4258604,92.023166,,"SideRoad,Right","N110,Link road-Cox' Bazar, (Labonir more)",966,64.99999999999773,"SideRoad,Right",LRP386c,2.5,A,DALA-2 SLAB CULVERT
N1,381.494,LRP387,21.4258049,92.0232493,,KmPost,Teknaf 79 km,967,13.000000000033651,KmPost,,,,
N1,382.076,LRP387a,21.4225549,92.0274438,,Culvert,Box culvert,968,581.9999999999936,Culvert,LRP387a,27.845,A,PANAR CHORI SLAB CULVERT
N1,382.147,LRP387b,21.4220827,92.0278604,,Culvert,Box culvert,969,70.99999999996953,Culvert,LRP387b,1.3,A,PANAR HORA SLAB CULVERT
N1,382.473,LRP388,21.4199716,92.0302493,,KmPost,"Teknaf 78 km,Uttia 24 km",970,326.0000000000218,KmPost,,,,
N1,382.739,LRP388a,21.4191104,92.032416,,Culvert,Box culvert,971,265.9999999999627,Culvert,LRP388a,2.4,A,TULA BAGAN.
N1,383.188,LRP388b,21.4165,92.0353052,,Culvert,Box culvert,972,449.0000000000123,Culvert,LRP388b,185.35,C,Atrai Bridge
N1,383.37,LRP388c,21.4156389,92.0367219,,Culvert,Box culvert,973,182.00000000001637,Culvert,LRP388c,7.1,C,TULA BAGUN
N1,383.505,LRP389,21.4150556,92.037833,,KmPost,"Teknaf 77 km,Uthia 23 km",974,134.9999999999909,KmPost,,,,
N1,383.74,LRP389a,21.4135833,92.0393886,,Culvert,Box culvert,975,235.00000000001364,Culvert,LRP389a,2.5,A,TULA BAGAN
N1,384.107,LRP389b,21.4120556,92.039583,,Culvert,Box culvert,976,367.00000000001864,Culvert,LRP389b,1.3,A,NORTH-CONIAPARA
N1,384.279,LRP389c,21.4115,92.0438052,BS,Bridge,Bridge start,977,2.2,Bridge,LRP389c,2.2,C,NORTH CONIAPARA
N1,384.327,LRP389d,21.4111667,92.0441108,BE,Bridge,Bridge end,978,4.0,Bridge,LRP389d,4.0,A,NORTH CONIA PARA BOX CULVERT
N1,384.49,LRP389e,21.4103056,92.0453052,,Culvert,Box culvert,979,163.0000000000109,Culvert,,,,
N1,384.547,LRP390,21.4101111,92.0458052,,KmPost,"Teknaf 76 km,Uthia 22 km",980,57.00000000001637,KmPost,,,,
N1,384.79,LRP390a,21.41025,92.0480552,,Culvert,Box culvert,981,242.999999999995,Culvert,LRP390a,15.584999999999999,C,WEST CONIARA
N1,385.115,LRP390b,21.4103333,92.0508333,,Culvert,Box culvert,982,324.99999999998863,Culvert,,,,
N1,385.388,LRP390c,21.4094167,92.0531944,,Culvert,Box culvert,983,272.9999999999677,Culvert,LRP390c,11.3,C,CONIA PARA
N1,385.568,LRP391,21.4090833,92.05475,,KmPost,"Teknaf 75 km,Uthia 21 km",984,180.00000000000682,KmPost,,,,
N1,385.778,LRP391a,21.4079722,92.056,,Culvert,Box culvert,985,210.00000000003638,Culvert,LRP391a,12.1,A,KHONIA POLONG
N1,385.947,LRP391b,21.4067222,92.0570556,,Culvert,Box culvert,986,168.99999999998272,Culvert,,,,
N1,386.24,LRP391c,21.4058611,92.0594167,,Culvert,Box culvert,987,293.00000000000637,Culvert,LRP391c,2.3,B,KHONIA POLONG.
N1,386.508,LRP392,21.4040556,92.0619722,,KmPost,Km post missing,988,267.99999999997226,KmPost,,,,
N1,386.665,LRP392a,21.4039167,92.0628333,,Culvert,Box culvert,989,157.0000000000391,Culvert,LRP392a,48.330000000000005,C,.
N1,387.146,LRP392b,21.4008889,92.0658611,,Culvert,Box culvert,990,480.99999999999454,Culvert,,,,
N1,387.409,LRP392c,21.3986941,92.0665556,BS,Bridge,Bridge start,991,262.9999999999768,Bridge,,,Unknown,
N1,387.424,LRP392d,21.398583,92.0665833,BE,Bridge,Bridge end,992,14.999999999986358,Bridge,,,Unknown,
N1,387.59,LRP392e,21.3971663,92.0668882,,Culvert,Box culvert,993,165.99999999999682,Culvert,,,,
N1,387.609,LRP393,21.3969719,92.066916,,KmPost,"Teknaf 74 km,Uthia 20 km",994,19.000000000005457,KmPost,,,,
N1,388.044,LRP393a,21.393333,92.068166,,Culvert,Box culvert,995,435.0000000000023,Culvert,LRP393a,45.6,C,JASOYA PALONG
N1,388.528,LRP393b,21.3891108,92.0686938,BS,Bridge,Bridge start,996,484.0000000000373,Bridge,,,Unknown,
N1,388.546,LRP393c,21.3889441,92.0688049,BE,Bridge,Bridge end,997,5.0,Bridge,LRP393c,5.0,C,JASOYA PALONG RCC GIDER BRIDGE
N1,388.603,LRP394,21.3885274,92.0692771,,KmPost,"Teknaf 73 km, Ukhia 19km",998,57.00000000001637,KmPost,,,,
N1,388.751,LRP394a,21.3873052,92.0697771,,Culvert,Box culvert,999,147.9999999999677,Culvert,LRP394a,9.866666666666665,D,.
N1,388.927,LRP394b,21.3858886,92.0704438,,Culvert,Box culvert,1000,176.00000000004457,Culvert,,,,
N1,389.08,LRP394c,21.384583,92.0704993,,Culvert,Box culvert,1001,152.99999999996317,Culvert,LRP394c,1.3,B,Jasoya check post.
N1,389.156,LRP394d,21.3839441,92.0705827,,Culvert,Box culvert,1002,76.00000000002183,Culvert,,,,
N1,389.308,LRP394e,21.3826938,92.0710271,,Culvert,Box culvert,1003,151.9999999999868,Culvert,LRP394e,49.3,C,MARIECHA BAZAR
N1,389.476,LRP394f,21.3813049,92.0710827,,Culvert,Box culvert,1004,168.00000000000637,Culvert,,,,
N1,389.506,LRP394g,21.3811104,92.0710827,,Culvert,Box culvert,1005,29.999999999972715,Culvert,,,,
N1,389.685,LRP395,21.3796104,92.0706104,,KmPost,"Teknaf 72 km,Uthia 18 km",1006,179.00000000003047,KmPost,,,,
N1,389.776,LRP395a,21.378916,92.0703327,,Culvert,Box culvert,1007,91.00000000000819,Culvert,LRP395a,4.56,B,.
N1,389.93,LRP395b,21.3775827,92.0703604,,Culvert,Box culvert,1008,153.99999999999636,Culvert,,,,
N1,389.969,LRP395c,21.3773882,92.0706104,,Culvert,Box culvert,1009,38.99999999998727,Culvert,,,,
N1,390.151,LRP395d,21.3762216,92.0718049,,Culvert,Box culvert,1010,182.00000000001637,Culvert,,,,
N1,390.316,LRP395e,21.3752493,92.0727771,,Culvert,Box culvert,1011,164.99999999996362,Culvert,,,,
N1,390.431,LRP395f,21.3747771,92.0734993,,Culvert,Box culvert,1012,115.0000000000091,Culvert,,,,
N1,390.496,LRP395g,21.3745549,92.0739716,,Culvert,Box culvert,1013,64.99999999999773,Culvert,,,,
N1,390.669,LRP395h,21.3742493,92.0755271,,Culvert,Box culvert,1014,173.00000000000182,Culvert,,,,
N1,390.685,LRP396,21.3742493,92.0756938,,KmPost,"Teknaf 71km, Ukhia 17km",1015,16.000000000019554,KmPost,,,,
N1,390.843,LRP396a,21.3736938,92.0768327,,Culvert,Box culvert,1016,158.00000000001546,Culvert,LRP396a,2.3,C,MORICHIA PALONG
N1,390.926,LRP396b,21.3731938,92.0773327,,Culvert,Box culvert,1017,82.99999999996999,Culvert,LRP396b,61.3,D,SHAPUR STEEL BEAM AND RCC SLAB
N1,391.155,LRP396c,21.3714993,92.0785549,,Culvert,Box culvert,1018,228.999999999985,Culvert,,,,
N1,391.361,LRP396d,21.3698327,92.0796104,,Culvert,Box culvert,1019,206.00000000001728,Culvert,,,,
N1,391.623,LRP396e,21.3678882,92.0803327,,Culvert,Box culvert,1020,262.00000000000045,Culvert,,,,
N1,391.757,LRP396f,21.3669438,92.0807771,,Culvert,Box culvert,1021,134.00000000001455,Culvert,,,,
N1,391.841,LRP397,21.3662778,92.0810549,,KmPost,"Teknaf 70 km,Uthia 16 km",1022,84.00000000000318,KmPost,,,,
N1,391.905,LRP397a,21.3657222,92.0812771,,Culvert,Box culvert,1023,63.99999999996453,Culvert,,,,
N1,392.056,LRP397b,21.3644167,92.081416,,Culvert,Box culvert,1024,151.00000000001046,Culvert,,,,
N1,392.397,LRP397c,21.3615,92.0806382,,Culvert,Box culvert,1025,341.0000000000082,Culvert,,,,
N1,392.825,LRP397d,21.3580833,92.0790271,,Culvert,Box culvert,1026,427.99999999999727,Culvert,,,,
N1,392.869,LRP398,21.35775,92.0790271,,KmPost,"Teknaf 69 km,Uthia 15 km",1027,44.00000000003956,KmPost,,,,
N1,392.933,LRP398a,21.3571944,92.0791104,,Culvert,Box culvert,1028,63.99999999996453,Culvert,LRP398a,8.65,A,SHAPUR
N1,393.029,LRP398b,21.3563333,92.0790827,,Culvert,Box culvert,1029,96.00000000000364,Culvert,LRP398b,11.0,B,COTBAZR MUSLIM HOS
N1,393.154,LRP398c,21.35525,92.0790827,,Culvert,Box culvert,1030,125.0,Culvert,,,,
N1,393.459,LRP398d,21.3526667,92.0783327,,Culvert,Box culvert,1031,305.0000000000068,Culvert,LRP398d,10.3,A,COURT BAZAR
N1,393.876,LRP399,21.3490552,92.0784716,,KmPost,"Teknaf 68 km,Uthia 14 km",1032,416.99999999997317,KmPost,,,,
N1,394.188,LRP399a,21.3463608,92.0790271,BS,Bridge,Bridge start,1033,25.43,Bridge,LRP399a,25.43,A,.
N1,394.214,LRP399b,21.3461386,92.0789993,BE,Bridge,Bridge end,1034,26.00000000001046,Bridge,,,Unknown,
N1,394.749,LRP399c,21.3414997,92.0788327,,Culvert,Box culvert,1035,535.000000000025,Culvert,,,,
N1,394.872,LRP400,21.3404997,92.0784993,,KmPost,"Teknaf 67 km,Uthia 13 km",1036,122.99999999999045,KmPost,,,,
N1,395.14,LRP400a,21.3381941,92.078916,,Culvert,Box culvert,1037,267.99999999997226,Culvert,LRP400a,10.25,A,RATNAPALANG
N1,395.797,LRP400b,21.3324716,92.0790827,,Culvert,Box culvert,1038,657.0000000000391,Culvert,LRP400b,23.5,A,CHADIRIKHANA
N1,395.961,LRP401,21.3311104,92.0788604,,KmPost,"Teknaf 66 km,Uthia 12 km",1039,163.99999999998727,KmPost,,,,
N1,396.119,LRP401a,21.3297771,92.0787771,BS,Bridge,Khulna Plong Bridge,1040,50.6,Bridge,LRP401a,50.6,C,HIZOLIA BRIDGE
N1,396.151,LRP401b,21.3295271,92.0789438,BE,Bridge,Bridge end,1041,31.999999999982265,Bridge,,,Unknown,
N1,396.98,LRP402,21.324666,92.084583,,KmPost,"Teknaf 65 km,Uthia 11 km",1042,829.0000000000077,KmPost,,,,
N1,397.086,LRP402a,21.3241104,92.085333,BS,Bridge,Bridge start,1043,64.28999999999999,Bridge,LRP402a,64.28999999999999,C,Depa Bridge
N1,397.141,LRP402b,21.3238049,92.0857219,BE,Bridge,Bridge end,1044,2.4,Bridge,LRP402b,2.4,A,JADI MORA (2) CULVERT
N1,397.651,LRP402c,21.3207493,92.0893052,,Culvert,Box culvert,1045,509.9999999999909,Culvert,LRP402c,17.0,A,JADIMORA (3)
N1,397.988,LRP403,21.3187493,92.0916108,,KmPost,Km post broken,1046,336.9999999999891,KmPost,,,,
N1,398.103,LRP403a,21.3179438,92.0921663,BS,Bridge,Bridge start,1047,3.45,Bridge,LRP403a,3.45,A,JADIMORA (1)
N1,398.123,LRP403b,21.3177771,92.0922497,BE,Bridge,Bridge end,1048,11.1,Bridge,LRP403b,11.1,C,WEST OGALA
N1,398.205,LRP403c,21.317666,92.0930274,,"SideRoad,Left",Road to Ramu(Z1009),1049,81.99999999999363,"SideRoad,Left",,,,
N1,398.918,LRP403d,21.3125,92.096333,BS,Bridge,Bridge start,1050,8.5,Bridge,LRP403d,8.5,C,OKYIA STATION
N1,398.97,LRP403e,21.3121944,92.0966941,BE,Bridge,Bridge end,1051,52.00000000002092,Bridge,,,Unknown,
N1,398.994,LRP404,21.3120278,92.0969163,,KmPost,"Teknaf 63 km,Uthia 9 km",1052,24.00000000000091,KmPost,,,,
N1,399.214,LRP404a,21.3101667,92.0974997,,"SideRoad,Left","Z1503, Maricha Dakbunglow Road",1053,219.99999999997044,"SideRoad,Left",LRP404a,2.4,C,UKLIA-SHAHABMARKAT
N1,399.974,LRP404b,21.3039722,92.0967497,,Culvert,Box culvert,1054,759.9999999999909,Culvert,LRP404b,20.7,B,UKHIYA BAZAR
N1,399.997,LRP405,21.3037778,92.0968052,,KmPost,"Teknaf 62 km,Uthia 8 km",1055,23.000000000024556,KmPost,,,,
N1,400.552,LRP405a,21.2989441,92.0976108,,Culvert,Box culvert,1056,555.0000000000068,Culvert,LRP405a,3.25,A,.
N1,400.978,LRP405b,21.2956386,92.0993886,BS,Bridge,Bridge start,1057,425.9999999999877,Bridge,,,Unknown,
N1,401.052,LRP405c,21.2949997,92.0993886,BE,Bridge,Bridge end,1058,74.00000000001228,Bridge,,,Unknown,
N1,401.06,LRP406,21.2949163,92.0994163,,KmPost,"Teknaf 61 km,Uthia 7 km",1059,7.999999999981355,KmPost,,,,
N1,402.024,LRP407,21.2863608,92.1001667,,KmPost,"Teknaf 60 km,Uthia 6 km",1060,963.9999999999986,KmPost,,,,
N1,402.299,LRP407a,21.2839441,92.1005278,,Culvert,Box culvert,1061,274.99999999997726,Culvert,,,,
N1,402.435,LRP407b,21.282777512080536,92.10067986442952,BS,Bridge,Bridge start,1062,136.0000000000241,Bridge,,,Unknown,
N1,402.448,LRP407c,21.282666,92.1006944,BE,Bridge,Bridge end,1063,12.999999999976808,Bridge,,,Unknown,
N1,402.876,LRP407d,21.2790827,92.1019722,,Culvert,Box culvert,1064,427.99999999999727,Culvert,,,,
N1,403.044,LRP408,21.277666,92.1026111,,KmPost,"Teknaf 59 km,Uthia 5 km",1065,168.00000000000637,KmPost,,,,
N1,404.04,LRP409,21.2695827,92.1066111,,KmPost,"Teknaf 58 km,Uthia 4 km",1066,996.0000000000377,KmPost,,,,
N1,404.055,LRP409a,21.2694716,92.1066667,,Culvert,Box culvert,1067,14.999999999986358,Culvert,LRP409a,4.625,C,KUTU - PALONG MOSZID SLAB
N1,404.347,LRP409b,21.2678604,92.1088333,BS,Bridge,Bridge start,1068,10.9,Bridge,LRP409b,10.9,C,KOSHO - BINNA - BRIDGE
N1,404.373,LRP409c,21.2677493,92.109,BE,Bridge,Bridge end,1069,26.00000000001046,Bridge,,,Unknown,
N1,404.954,LRP409d,21.2646111,92.1134444,,Culvert,Box Culvert,1070,581.0000000000173,Culvert,LRP409d,2.1,C,KASHO - BINNAI SLAB
N1,405.044,LRP410,21.2641111,92.1140833,,KmPost,"Teknaf 57 km,Uthia 3 km",1071,89.99999999997499,KmPost,,,,
N1,405.058,LRP410a,21.2639722,92.1141944,BS,Bridge,Bridge start,1072,2.0,Bridge,LRP410a,2.0,A,KATU PALLANG SLAB
N1,405.103,LRP410b,21.2637222,92.1144722,BE,Bridge,Bridge end,1073,1.8,Bridge,LRP410b,1.8,A,KUTUNG PALANG SLAB
N1,405.337,LRP410c,21.2623611,92.1161667,BS,Bridge,Bridge start,1074,2.2,Bridge,LRP410c,2.2,A,KOSUKONA
N1,405.355,LRP410d,21.26225,92.1163056,BE,Bridge,Bridge end,1075,18.000000000029104,Bridge,,,Unknown,
N1,406.07,LRP411,21.2580278,92.1214438,,KmPost,"Teknaf 56 km,Uthia 2 km",1076,714.999999999975,KmPost,,,,
N1,406.294,LRP411a,21.2565556,92.122916,BS,Bridge,Bridge start,1077,6.4,Bridge,LRP411a,6.4,A,BALAKHALI TV CENTER
N1,406.307,LRP411b,21.2565,92.1229716,BE,Bridge,Bridge end,1078,2.2,Bridge,LRP411b,2.2,A,BALUKHALI-2 SLAB
N1,406.546,LRP411c,21.2550278,92.1245827,,Culvert,Box culvert,1079,238.9999999999759,Culvert,,,,
N1,406.796,LRP411d,21.2537778,92.1266382,,Culvert,Box culvert,1080,250.0,Culvert,,,,
N1,407.072,LRP412,21.2521944,92.1286104,,KmPost,"Teknaf 55 km,Uthia 1 km",1081,276.00000000001046,KmPost,,,,
N1,407.089,LRP412a,21.2521111,92.1287493,,Culvert,Box culvert,1082,16.999999999995907,Culvert,LRP412a,3.1,A,BALUKHALI KASTOM
N1,407.209,LRP412b,21.2504722,92.1307493,BS,Bridge,Bridge start,1083,39.0,Bridge,LRP412b,39.0,C,BALUKHALI OLD BUS STAND
N1,407.299,LRP412c,21.2504167,92.1307493,BE,Bridge,Bridge end,1084,89.99999999997499,Bridge,,,Unknown,
N1,408.08,LRP412d,21.248083,92.1341108,BS,Bridge,Bridge start,1085,3.0,Bridge,LRP412d,3.0,A,BAKUHHALI KASHAMIA
N1,408.093,LRP412e,21.2479997,92.1342219,BE,Bridge,Bridge end,1086,13.000000000033651,Bridge,,,Unknown,
N1,408.134,LRP413,21.2462219,92.1364719,,KmPost,Teknaf 54 km,1087,40.99999999999682,KmPost,,,,
N1,408.434,LRP413a,21.2447497,92.1389441,,"SideRoad,Left","Z1503, Maricha Dukbanglow road",1088,300.00000000001137,"SideRoad,Left",LRP413a,9.4,B,Batukhali Bridge
N1,408.817,LRP413b,21.242333,92.1413608,BS,Bridge,Bridge start,1089,15.4,Bridge,LRP413b,15.4,D,Balukhali Boro Bridge
N1,408.839,LRP413c,21.2422219,92.1415552,BE,Bridge,Bridge end,1090,21.99999999999136,Bridge,,,Unknown,
N1,409.141,LRP414,21.2412497,92.1440552,,KmPost,Teknaf 53 km,1091,302.0000000000209,KmPost,,,,
N1,410.121,LRP415,21.2357774,92.1511667,,KmPost,Teknaf 52 km,1092,979.9999999999613,KmPost,,,,
N1,411.119,LRP416,21.236333,92.1586667,,KmPost,Teknaf 51km,1093,998.0000000000473,KmPost,,,,
N1,412.129,LRP417,21.2283604,92.1617222,,KmPost,Teknaf 50 km,1094,1009.9999999999909,KmPost,,,,
N1,412.394,LRP417a,21.2261382,92.1611667,,Culvert,Box culvert,1095,264.99999999998636,Culvert,LRP417a,3.75,C,.
N1,412.603,LRP417b,21.2243327,92.1614444,,Culvert,Box culvert,1096,209.00000000000318,Culvert,LRP417b,4.015,A,DAIM PARA CULVERT
N1,413.131,LRP418,21.2198049,92.1618611,,KmPost,Info.Missing,1097,527.9999999999632,KmPost,,,,
N1,413.531,LRP418a,21.2165556,92.1626944,,Culvert,Box culvert,1098,400.0000000000341,Culvert,LRP418a,10.25,C,.
N1,413.834,LRP418b,21.2152778,92.1649722,,Culvert,Box culvert,1099,302.99999999999727,Culvert,LRP418b,15.2,C,PALONG KHALI BAZAR BRIDGE
N1,414.03,LRP418c,21.2142778,92.166666,,Culvert,Box culvert,1100,195.99999999996953,Culvert,,,,
N1,414.136,LRP419,21.21375,92.1674438,,KmPost,Teknaf 47km,1101,106.00000000005139,KmPost,,,,
N1,414.264,LRP419a,21.2127222,92.1678882,,Culvert,Box culvert,1102,127.9999999999859,Culvert,LRP419a,49.415,C,Palong Khali Bridge
N1,414.508,LRP419b,21.2105833,92.1681382,,Culvert,Box culvert,1103,243.99999999997135,Culvert,,,,
N1,414.608,LRP419c,21.2096944,92.168416,,Culvert,Box culvert,1104,100.00000000002274,Culvert,LRP419c,3.3,B,KARUN TOLI RCC GIDER BRIDGE
N1,415.144,LRP420,21.2056389,92.1703327,,KmPost,Teknaf 46 km,1105,536.0000000000014,KmPost,,,,
N1,415.671,LRP420a,21.2011389,92.170416,,Culvert,Box culvert,1106,526.9999999999868,Culvert,LRP420a,15.4,C,GIRA TALI RCC GIDER BRIDGE
N1,415.919,LRP420b,21.1989997,92.1703604,,Culvert,Box culvert,1107,247.99999999999045,Culvert,,,,
N1,416.044,LRP420c,21.1977219,92.1705549,,"SideRoad,Left","Z1504, Ukhia Gundum Road",1108,125.0,"SideRoad,Left",LRP420c,3.3,A,GIVATOLI RCC GIDER BRIDGE
N1,416.157,LRP421,21.1969441,92.1707493,,KmPost,Info.Missing,1109,112.99999999999955,KmPost,,,,
N1,416.204,LRP421a,21.1965552,92.1708604,,Culvert,Box culvert,1110,47.000000000025466,Culvert,LRP421a,8.973333333333334,D,.
N1,416.688,LRP421b,21.1925552,92.1697216,BS,Bridge,Bridge start,1111,483.99999999998045,Bridge,,,Unknown,
N1,416.73,LRP421c,21.1923052,92.1695271,BE,Bridge,Bridge end,1112,1.2,Bridge,LRP421c,1.2,C,ULI BANIA BOX CULVERT
N1,416.991,LRP421d,21.1906108,92.167916,,Culvert,Box culvert,1113,260.99999999996726,Culvert,LRP421d,15.2,C,KHARA KANDI RCC GIDER BRIDGE
N1,417.164,LRP422,21.1897497,92.166666,,KmPost,Info.Missing,1114,173.00000000000182,KmPost,,,,
N1,417.621,LRP422a,21.1866386,92.1638056,,Culvert,Box culvert,1115,456.99999999999363,Culvert,LRP422a,5.5600000000000005,C,.
N1,417.934,LRP422b,21.1859441,92.1610833,BS,Bridge,Bridge start,1116,3.3,Bridge,LRP422b,3.3,A,DMONIR GONA RCC GIDER BRIDGE
N1,417.957,LRP422c,21.185833,92.1609167,BE,Bridge,Bridge end,1117,4.7,Bridge,LRP422c,4.7,B,BALUR KHALI -(1) RCC GIDER BRIDGE
N1,418.19,LRP423,21.1843052,92.1594167,,KmPost,Info.Missing,1118,233.0000000000041,KmPost,,,,
N1,418.889,LRP423a,21.178666,92.1574722,,Culvert,Box culvert,1119,699.0000000000123,Culvert,LRP423a,1.2,C,BALU KHALI -2 BOX CULVERT
N1,419.18,LRP424,21.1761938,92.1566111,,KmPost,Info.Missing,1120,290.9999999999968,KmPost,,,,
N1,419.423,LRP424a,21.1742771,92.1557222,,Culvert,Box culvert,1121,242.999999999995,Culvert,LRP424a,6.466666666666666,D,wheke kang (1)
N1,419.705,LRP424b,21.1718327,92.1551389,,Culvert,Box culvert,1122,281.99999999998226,Culvert,LRP424b,3.35,A,WHIKE KANG BRIDGE
N1,419.948,LRP424c,21.1698049,92.1545833,BS,Bridge,Bridge start,1123,13.0,Bridge,LRP424c,13.0,C,MOA EX-KANG-BAZAR
