road,chainage,lrp,lat,lon,gap,type,name,id,length,type_simple,LRPName,length_bmms,condition,name_bmms,model_type,geometry
R220,0.082,LRPSa,24.058359052941174,91.11512258676473,BS,Bridge,Bridge start,12133,15.641024258760106,Bridge,LRPSa,15.641024258760106,D,Kashinathpur Bridge,bridge,POINT (91.11512258676473 24.058359052941174)
R220,0.136,LRPSb,24.0588333,91.1151667,BE,Bridge,Bridge end,12134,12.752515337423311,Bridge,LRPSb,12.752515337423311,D,TANARI BOTTOLA CULVERT,bridge,POINT (91.1151667 24.0588333)
R220,0.96,LRPSc,24.0659444,91.1171104,,Culvert,Box Culvert,12135,824.0,Culvert,LRPSc,8.948490566037735,D,PORISPUR BOX CULVERT,link,POINT (91.1171104 24.0659444)
R220,1.0,LRP001,24.0663056,91.1169993,,KmPost,Nasirnagar 18 km,12136,40.000000000000036,KmPost,,,,,link,POINT (91.1169993 24.0663056)
R220,2.0,LRP002,24.0749716,91.1178327,,KmPost,Nasirnagar 17 km,12137,1000.0,KmPost,,,,,link,POINT (91.1178327 24.0749716)
R220,2.11,LRP002a,24.0759716,91.1179438,,Culvert,Box Culvert,12138,109.99999999999987,Culvert,LRP002a,14.011918735891648,D,Brorechon,link,POINT (91.1179438 24.0759716)
R220,2.735,LRP002b,24.0815271,91.1181938,,Culvert,Box Culvert,12139,625.0,Culvert,LRP002b,10.696847290640394,D,SHABAR BAZAR,link,POINT (91.1181938 24.0815271)
R220,3.0,LRP003,24.083833,91.1188882,,KmPost,Nasirnagar 16 km,12140,265.0000000000001,KmPost,,,,,link,POINT (91.1188882 24.083833)
R220,3.34,LRP003a,24.086833,91.1193604,,Culvert,BoxCulvert,12141,339.9999999999999,Culvert,LRP003a,15.007563025210084,D,KODDA BRIDGE,link,POINT (91.1193604 24.086833)
R220,3.965,LRP004,24.0924441,91.1198604,,KmPost,Nasirnagar 15 km,12142,625.0,KmPost,,,,,link,POINT (91.1198604 24.0924441)
R220,4.405,LRP004a,24.0957219,91.1207493,,Culvert,Box Culvert,12143,440.0000000000004,Culvert,LRP004a,6.8,D,Bypile Bridge,link,POINT (91.1207493 24.0957219)
R220,5.015,LRP005,24.101,91.122916,,KmPost,Nasirnagar 14 km,12144,609.9999999999994,KmPost,,,,,link,POINT (91.122916 24.101)
R220,6.015,LRP006,24.1093611,91.1263049,,KmPost,Nasirnagar 13 km,12145,1000.0,KmPost,,,,,link,POINT (91.1263049 24.1093611)
R220,6.53,LRP006a,24.1137222,91.127916,,Culvert,Box Culvert,12146,515.0000000000006,Culvert,LRP006a,14.318190709046453,D,.,link,POINT (91.127916 24.1137222)
R220,7.015,LRP007,24.1176938,91.1300549,,KmPost,Nasirnagar 12 km,12147,484.99999999999943,KmPost,,,,,link,POINT (91.1300549 24.1176938)
R220,7.603,LRP007a,24.122416,91.1325271,BS,Bridge,Bridge start,12148,13.762440318302389,Bridge,LRP007a,13.762440318302389,D,PASHIM CHARAKUL CUL,bridge,POINT (91.1325271 24.122416)
R220,7.756,LRP007b,24.123666,91.1331382,BE,Bridge,Bridge end,12149,11.09481203007519,Bridge,LRP007b,11.09481203007519,D,.,bridge,POINT (91.1331382 24.123666)
R220,8.015,LRP008,24.1258882,91.1341663,,KmPost,Nasirnagar 11 km,12150,259.00000000000034,KmPost,,,,,link,POINT (91.1341663 24.1258882)
R220,9.015,LRP009,24.1336663,91.1390552,,KmPost,Nasirnagar 10 km,12151,1000.0,KmPost,,,,,link,POINT (91.1390552 24.1336663)
R220,9.461,LRP009a,24.1361108,91.1422497,BS,Bridge,Bridge start,12152,11.624104046242774,Bridge,LRP009a,11.624104046242774,D,.,bridge,POINT (91.1422497 24.1361108)
R220,9.556,LRP009b,24.1363052,91.1431663,BE,Bridge,Bridge end,12153,4.6,Bridge,LRP009b,4.6,D,SOYAMI BAZAR(2)CULVERT,bridge,POINT (91.1431663 24.1363052)
R220,10.015,LRP010,24.1394441,91.1458886,,KmPost,Nasirnagar 9 km,12154,459.0000000000014,KmPost,,,,,link,POINT (91.1458886 24.1394441)
R220,10.083,LRP010a,24.1399441,91.1462219,,Culvert,Box Culvert,12155,67.99999999999962,Culvert,LRP010a,15.930758620689655,D,Fulbaria Bridge(Left),link,POINT (91.1462219 24.1399441)
R220,11.015,LRP011,24.1474441,91.1502778,,KmPost,Nasirnagar 8 km,12156,932.0000000000003,KmPost,,,,,link,POINT (91.1502778 24.1474441)
R220,11.163,LRP011a,24.1486108,91.1508889,,Culvert,Box Culvert,12157,147.9999999999997,Culvert,LRP011a,12.8524025974026,D,NAYABARI KASPUR BOX CULVERT,link,POINT (91.1508889 24.1486108)
R220,12.015,LRP012,24.1554167,91.1548611,,KmPost,Nasirnagar 7 km,12158,852.0000000000003,KmPost,,,,,link,POINT (91.1548611 24.1554167)
R220,12.249,LRP012a,24.1573056,91.1558611,,Culvert,Box Culvert,12159,234.0,Culvert,LRP012a,14.478867313915858,D,KHAS PARA BOX CULVERT,link,POINT (91.1558611 24.1573056)
R220,12.85,LRP012b,24.1619722,91.1590833,,Culvert,Box Culvert,12160,600.9999999999991,Culvert,LRP012b,11.538999999999998,D,DAWAN BAG BOX CULVERT,link,POINT (91.1590833 24.1619722)
R220,13.015,LRP013,24.1631389,91.1596389,,KmPost,Nasirnagar 6 km,12161,165.0000000000009,KmPost,,,,,link,POINT (91.1596389 24.1631389)
R220,13.6,LRP013a,24.166916,91.1636111,,Culvert,Box Culvert,12162,584.9999999999991,Culvert,LRP013a,5.6,D,Madanpur Bridge.(L),link,POINT (91.1636111 24.166916)
R220,13.8,LRP013b,24.1681938,91.1649722,,Culvert,Box Culvert,12163,200.00000000000108,Culvert,LRP013b,20.741968503937013,D,Madanpur Bridge(R),link,POINT (91.1649722 24.1681938)
R220,13.995,LRP014,24.1694993,91.1663056,,KmPost,Km post Broken,12164,194.99999999999852,KmPost,,,,,link,POINT (91.1663056 24.1694993)
R220,14.19,LRP014a,24.1707493,91.1675549,,Culvert,Box Culvert,12165,195.00000000000028,Culvert,LRP014a,5.2,D,KAWTALA BOX CULVERT,link,POINT (91.1675549 24.1707493)
R220,14.85,LRP014b,24.1746938,91.1724438,,Culvert,Box Culvert,12166,660.0000000000001,Culvert,LRP014b,11.38452380952381,D,KUSIAMRA(1) BOX CULVERT,link,POINT (91.1724438 24.1746938)
R220,15.025,LRP015,24.1757771,91.1737771,,KmPost,Info missing,12167,175.0000000000007,KmPost,,,,,link,POINT (91.1737771 24.1757771)
R220,15.785,LRP015a,24.1809438,91.1785271,BS,Bridge,Bridge start,12168,15.885675675675676,Bridge,LRP015a,15.885675675675676,D,CHANDORA CULVERT,bridge,POINT (91.1785271 24.1809438)
R220,15.84,LRP015b,24.181166,91.1788604,BE,Bridge,Bridge end,12169,10.475,Bridge,LRP015b,10.475,D,.,bridge,POINT (91.1788604 24.181166)
R220,16.025,LRP016,24.1822216,91.1802771,,KmPost,Info missing,12170,184.99999999999872,KmPost,,,,,link,POINT (91.1802771 24.1822216)
R220,17.025,LRP017,24.1866386,91.1888886,,KmPost,Nasirnagar 2 km,12171,1000.0,KmPost,,,,,link,POINT (91.1888886 24.1866386)
R220,17.485,LRP017a,24.1893052,91.1922774,,Culvert,Box Culvert,12172,460.00000000000085,Culvert,LRP017a,15.144881516587676,D,.,link,POINT (91.1922774 24.1893052)
R220,18.025,LRP018,24.1927497,91.1960552,,KmPost,Nasirangar  1 km,12173,539.9999999999991,KmPost,,,,,link,POINT (91.1960552 24.1927497)
R220,18.182,LRP018a,24.1938052,91.1969719,,Culvert,Box Culvert,12174,157.00000000000003,Culvert,LRP018a,6.0,D,Darikandi Bridge (L),link,POINT (91.1969719 24.1938052)
R220,18.985,LRP018b,24.1997219,91.2015,BS,Bridge,Bridge start,12175,11.44093023255814,Bridge,LRP018b,11.44093023255814,D,Darikandi Bridge (R),bridge,POINT (91.2015 24.1997219)
R220,19.025,LRP018c,24.1999719,91.20175,BE,Bridge,Bridge end,12176,5.2,Bridge,LRP018c,5.2,D,Sonakhal Bridge(L),bridge,POINT (91.20175 24.1999719)
R220,19.035,LRP019,24.2001111,91.2018056,,KmPost,Fandaowk 6 km,12177,10.000000000001563,KmPost,,,,,link,POINT (91.2018056 24.2001111)
R220,19.68,LRP019a,24.2050556,91.205,,Culvert,Box Culvert,12178,644.9999999999995,Culvert,LRP019a,5.125,D,.,link,POINT (91.205 24.2050556)
R220,20.035,LRP020,24.2071667,91.2075833,,KmPost,Fandaowk 5 km,12179,355.00000000000045,KmPost,,,,,link,POINT (91.2075833 24.2071667)
R220,20.107,LRP020a,24.2073889,91.20825,,Culvert,Box Culvert,12180,71.99999999999918,Culvert,LRP020a,17.791257485029938,D,KRIBORDI BOX CULVERT,link,POINT (91.20825 24.2073889)
R220,20.571,LRP020b,24.2097778,91.2118333,BS,Bridge,Bridge start,12181,13.226486486486486,Bridge,LRP020b,13.226486486486486,D,Hashara-2 Bridge,bridge,POINT (91.2118333 24.2097778)
R220,20.597,LRP020c,24.2099167,91.2120278,BE,Bridge,Bridge end,12182,51.874489795918365,Bridge,LRP020c,51.874489795918365,D,.,bridge,POINT (91.2120278 24.2099167)
R220,21.035,LRP021,24.2125,91.2152778,,KmPost,Info missing,12183,437.99999999999886,KmPost,,,,,link,POINT (91.2152778 24.2125)
R220,21.124,LRP021a,24.2131667,91.2157222,,Culvert,Box Culvert,12184,88.99999999999864,Culvert,LRP021a,6.1,D,PURINDA BAZAR BOX CULVERT,link,POINT (91.2157222 24.2131667)
R220,21.141,LRP021b,24.2132778,91.2160556,,Culvert,Box Culvert,12185,16.99999999999946,Culvert,LRP021b,19.7571875,D,PURINDHA BOX CULVERT,link,POINT (91.2160556 24.2132778)
R220,21.84,LRP021c,24.2155833,91.2221104,,Culvert,Box Culvert,12186,699.0000000000016,Culvert,LRP021c,12.96625,D,Marikhali Bridge(L),link,POINT (91.2221104 24.2155833)
R220,22.035,LRP022,24.2166938,91.2236104,,KmPost,Fandaowk 3 km,12187,195.00000000000028,KmPost,,,,,link,POINT (91.2236104 24.2166938)
R220,22.175,LRP022a,24.2175549,91.2246382,,Culvert,Box Culvert,12188,140.00000000000057,Culvert,LRP022a,18.680838709677417,D,NORTH HIJOLTOLI BRIDGE (1),link,POINT (91.2246382 24.2175549)
R220,22.569,LRP022b,24.2202493,91.2270827,,Culvert,Box Culvert,12189,393.99999999999835,Culvert,LRP022b,5.441219512195122,D,FOTIKCHORI BAZAR BOX CULVERT,link,POINT (91.2270827 24.2202493)
R220,23.035,LRP023,24.2233604,91.2301382,,KmPost,Fandaowk 2 km,12190,466.0000000000011,KmPost,,,,,link,POINT (91.2301382 24.2233604)
R220,23.423,LRP023a,24.2251382,91.2332771,BS,Bridge,Bridge start,12191,22.282499999999995,Bridge,LRP023a,22.282499999999995,D,ASHIR CHAR (Right),bridge,POINT (91.2332771 24.2251382)
R220,23.463,LRP023b,24.2252216,91.2336386,BE,Bridge,Bridge end,12192,22.386491228070174,Bridge,LRP023b,22.386491228070174,D,TANSHUTRA PUR BRIDGE (2),bridge,POINT (91.2336386 24.2252216)
R220,23.635,LRP023c,24.2257493,91.2356941,,Culvert,Box Culvert,12193,172.0000000000006,Culvert,LRP023c,9.3,D,Ashariachar-2 Bridge.(L),link,POINT (91.2356941 24.2257493)
R220,24.035,LRP024,24.2278049,91.2381663,,KmPost,Fandaowk 1 km,12194,399.9999999999986,KmPost,,,,,link,POINT (91.2381663 24.2278049)
R220,24.183,LRP024a,24.228433638823528,91.2393754890196,,Culvert,Box Culvert,12195,147.9999999999997,Culvert,LRP024a,32.48182481751825,D,Meghna Bridge,link,POINT (91.2393754890196 24.228433638823528)
R220,24.29,LRP025,24.2288882,91.2402497,,KmPost,Fandaowk 0 km,12196,106.99999999999932,KmPost,,,,,link,POINT (91.2402497 24.2288882)
R220,24.445,LRP025a,24.2290827,91.2419163,,Culvert,Start of under construction Bridge approach road,12197,155.00000000000114,Culvert,LRP025a,18.87540740740741,D,KANDA PARA BOX CULVERT,link,POINT (91.2419163 24.2290827)
R220,24.91,LRP025b,24.2325549,91.2413608,BS,Bridge,Bridge start,12198,6.9732,Bridge,LRP025b,6.9732,D,NAWPARA BOX CULVERT,bridge,POINT (91.2413608 24.2325549)
R220,25.128,LRP025c,24.2342219,91.2401386,BE,Bridge / Bridge,Bridge end/ Start of Habiganj road Division / Bridge end/ Start of Habiganj road Division,12199,17.056666666666665,Bridge,LRP025c,17.056666666666665,D,SHOLGORE - 3,bridge,POINT (91.2401386 24.2342219)
R220,25.29,LRP026,24.2356108,91.2404163,,KmPost,Km post missing,12200,161.99999999999903,KmPost,,,,,link,POINT (91.2404163 24.2356108)
R220,25.72,LRP026a,24.2389441,91.2393608,,Culvert,Box Culvert,12201,429.9999999999997,Culvert,LRP026a,14.939922480620154,D,TATULTALA CULVERT,link,POINT (91.2393608 24.2389441)
R220,26.175,LRP026b,24.2426941,91.2411663,,Culvert,Box Culvert,12202,455.0000000000018,Culvert,LRP026b,16.88783783783784,D,BAILAKANDI CULVERT,link,POINT (91.2411663 24.2426941)
R220,26.29,LRP027,24.2437219,91.2416386,,KmPost,Km post missing,12203,114.99999999999844,KmPost,,,,,link,POINT (91.2416386 24.2437219)
R220,26.732,LRP027a,24.2467774,91.2444719,,Culvert,Box Culvert,12204,442.00000000000017,Culvert,LRP027a,18.935249999999996,D,MALUAKANDI CULVEDRT,link,POINT (91.2444719 24.2467774)
R220,27.29,LRP028,24.2521111,91.2457219,,KmPost,Km post missing,12205,557.9999999999998,KmPost,,,,,link,POINT (91.2457219 24.2521111)
R220,27.875,LRP028a,24.2561667,91.2466108,,Culvert,Box Culvert,12206,585.0000000000009,Culvert,LRP028a,20.14310606060606,D,Bhater char Bridge (R),link,POINT (91.2466108 24.2561667)
R220,28.29,LRP029,24.26,91.247333,,KmPost,Km post missing,12207,414.99999999999915,KmPost,,,,,link,POINT (91.247333 24.26)
R220,28.465,LRP029a,24.2615278,91.2477497,,Culvert,Box Culvert,12208,175.0000000000007,Culvert,LRP029a,6.1,D,Anarpara Bridge (L),link,POINT (91.2477497 24.2615278)
R220,28.555,LRP029b,24.2623056,91.2479719,,Culvert,Box Culvert,12209,89.99999999999986,Culvert,LRP029b,21.551428571428573,D,Anarpara Bridge (R),link,POINT (91.2479719 24.2623056)
R220,28.828,LRP029c,24.265,91.2481386,,Culvert,Box Culvert,12210,272.99999999999966,Culvert,LRP029c,13.13157894736842,C,AUKNRZGHAT CULVERT,link,POINT (91.2481386 24.265)
R220,29.29,LRP030,24.2687771,91.2484719,,KmPost,Km post missing,12211,461.9999999999998,KmPost,,,,,link,POINT (91.2484719 24.2687771)
R220,29.665,LRP030a,24.2720549,91.2486386,,Culvert,Box Culvert,12212,375.0,Culvert,LRP030a,12.936262626262627,D,VITIKANDA - ANAR PUR CULVERT,link,POINT (91.2486386 24.2720549)
R220,30.29,LRP031,24.2778327,91.2486941,,KmPost,Km post missing,12213,625.0,KmPost,,,,,link,POINT (91.2486941 24.2778327)
R220,30.958,LRP031a,24.2837219,91.2494163,,Culvert,Box Culvert,12214,667.9999999999993,Culvert,LRP031a,6.9,D,Alipur bridge(R),link,POINT (91.2494163 24.2837219)
R220,31.29,LRP032,24.2834997,91.2526389,,KmPost,Km post missing,12215,332.00000000000074,KmPost,,,,,link,POINT (91.2526389 24.2834997)
R220,31.625,LRP032a,24.283333,91.2559167,,Culvert,Box Culvert,12216,335.00000000000085,Culvert,LRP032a,5.85,D,Bhaber char Bridge(R),link,POINT (91.2559167 24.283333)
R220,31.98,LRP032b,24.2841386,91.2592222,,Culvert,Box Culvert,12217,355.00000000000045,Culvert,LRP032b,25.997714285714288,C,Bhaber char Bridge(L),link,POINT (91.2592222 24.2841386)
R220,32.127,LRP032c,24.2847774,91.26025,,Culvert,Box Culvert,12218,147.00000000000202,Culvert,LRP032c,25.569565217391304,C,.,link,POINT (91.26025 24.2847774)
R220,32.29,LRP033,24.2851386,91.262,,KmPost,Km post missing,12219,162.9999999999967,KmPost,,,,,link,POINT (91.262 24.2851386)
R220,32.385,LRP033a,24.2853052,91.2629167,,Culvert,Box Culvert,12220,94.99999999999886,Culvert,LRP033a,8.836526315789472,D,PURRANBUICHE BOX CULVERT,link,POINT (91.2629167 24.2853052)
R220,32.63,LRP033b,24.2861941,91.2651667,,Culvert,Box Culvert,12221,245.00000000000455,Culvert,LRP033b,11.457674418604652,D,NOYAPARA,link,POINT (91.2651667 24.2861941)
R220,33.29,LRP034,24.2889997,91.2711938,,KmPost,Km post missing,12222,659.9999999999966,KmPost,,,,,link,POINT (91.2711938 24.2889997)
R220,33.555,LRP034a,24.2900274,91.2735271,,Culvert,Box Culvert,12223,265.00000000000057,Culvert,LRP034a,7.085,D,Madhya Baushia Bridge(L),link,POINT (91.2735271 24.2900274)
R220,33.935,LRP034b,24.2922219,91.2761938,,Culvert,Box Culvert,12224,380.00000000000256,Culvert,LRP034b,7.283636363636363,D,Madhya Baushia Bridge(R),link,POINT (91.2761938 24.2922219)
R220,34.29,LRP035,24.2950274,91.278166,,KmPost,Km post missing,12225,354.9999999999969,KmPost,,,,,link,POINT (91.278166 24.2950274)
R220,35.29,LRP036,24.3024444,91.2841663,,KmPost,Km post missing,12226,1000.0,KmPost,,,,,link,POINT (91.2841663 24.3024444)
R220,36.105,LRP036a,24.306,91.2911108,BS,Bridge,Bridge start,12227,6.8,Bridge,LRP036a,6.8,D,Baushia bazar Bridge( L ),bridge,POINT (91.2911108 24.306)
R220,36.168,LRP036b,24.3061111,91.2917219,BE,Bridge,Bridge end,12228,9.129117647058823,Bridge,LRP036b,9.129117647058823,D,Baushia bazar Bridge ( R ),bridge,POINT (91.2917219 24.3061111)
R220,36.29,LRP037,24.3063889,91.2929441,,KmPost,Km post missing,12229,121.99999999999989,KmPost,,,,,link,POINT (91.2929441 24.3063889)
R220,36.948,LRP037a,24.3081667,91.2991663,,Culvert,Box Culvert,12230,658.0000000000013,Culvert,LRP037a,52.22345679012345,D,Daudkandi Bridge.,link,POINT (91.2991663 24.3081667)
R220,37.29,LRP038,24.3103333,91.3015556,,KmPost,Km post missing,12231,341.99999999999875,KmPost,,,,,link,POINT (91.3015556 24.3103333)
R220,37.33,LRP038a,24.3105278,91.3018889,BS,Bridge,Bridge start,12232,22.162142857142854,Bridge,LRP038a,22.162142857142854,D,Bala Nagar Bridge,bridge,POINT (91.3018889 24.3105278)
R220,37.347,LRP038b,24.3103056,91.3019167,BE,Bridge,Bridge end,12233,19.012999999999998,Bridge,LRP038b,19.012999999999998,D,MURPUR BOX,bridge,POINT (91.3019167 24.3103056)
R220,37.998,LRP038c,24.31175,91.3081389,,Culvert,Box Culvert,12234,650.9999999999962,Culvert,LRP038c,23.88642857142857,C,KARAR CHAR CULVERT,link,POINT (91.3081389 24.31175)
R220,38.29,LRP039,24.31225,91.3111944,,KmPost,Km post missing,12235,292.0000000000016,KmPost,,,,,link,POINT (91.3111944 24.31225)
R220,38.714,LRP039a,24.3128889,91.3151667,,Culvert,Box Culvert,12236,423.9999999999995,Culvert,LRP039a,24.127439024390245,D,KARAR CHAR CULVERT (2),link,POINT (91.3151667 24.3128889)
R220,39.29,LRP040,24.3155556,91.3198049,,KmPost,Km post missing,12237,576.0000000000005,KmPost,,,,,link,POINT (91.3198049 24.3155556)
R220,39.798,LRP040a,24.318666,91.3231938,,Culvert,Box Culvert,12238,508.0000000000027,Culvert,LRP040a,17.093478260869563,D,PATUAR PAR CULVERT,link,POINT (91.3231938 24.318666)
R220,40.29,LRP041,24.3218882,91.3266938,,KmPost,Km post missing,12239,491.9999999999973,KmPost,,,,,link,POINT (91.3266938 24.3218882)
R220,41.025,LRP041a,24.3264438,91.3317216,,Culvert,Box Culvert,12240,734.9999999999994,Culvert,LRP041a,18.853389830508473,D,AKLIMTOLA BRIDGE,link,POINT (91.3317216 24.3264438)
R220,41.29,LRP042,24.3267771,91.3341108,,KmPost,Km post missing,12241,265.00000000000057,KmPost,,,,,link,POINT (91.3341108 24.3267771)
R220,41.475,LRP042a,24.3268049,91.336083,,Culvert,Box Culvert,12242,185.00000000000227,Culvert,LRP042a,20.68079365079365,D,SAYED NAGOR CULVERT,link,POINT (91.336083 24.3268049)
R220,42.242,LRP042b,24.3269438,91.3433886,,Bridge,Baily Bridge start,12243,5.699333333333333,Bridge,LRP042b,5.699333333333333,C,.,bridge,POINT (91.3433886 24.3269438)
R220,42.29,LRP043,24.32690673333333,91.3439256,,KmPost,Km post missing,12244,48.00000000000182,KmPost,,,,,link,POINT (91.3439256 24.32690673333333)
R220,42.314,LRP043a,24.3268882,91.3441941,,Bridge,Baily Bridge end,12245,25.518870967741936,Bridge,LRP043a,25.518870967741936,D,ITAKHOLA CULVERT,bridge,POINT (91.3441941 24.3268882)
R220,43.29,LRP044,24.331416,91.3523889,,KmPost,Km post missing,12246,975.9999999999991,KmPost,,,,,link,POINT (91.3523889 24.331416)
R220,44.16,LRP044a,24.3364997,91.3585833,,Culvert,Box Culvert,12247,869.9999999999975,Culvert,LRP044a,20.295862068965516,D,SHASPUR CULVERT,link,POINT (91.3585833 24.3364997)
R220,44.29,LRP045,24.3375552,91.3593056,,KmPost,Km post missing,12248,130.00000000000256,KmPost,,,,,link,POINT (91.3593056 24.3375552)
R220,45.29,LRP046,24.345583,91.3638611,,KmPost,Km post missing,12249,1000.0,KmPost,,,,,link,POINT (91.3638611 24.345583)
R220,46.29,LRP047,24.3519722,91.3699716,,KmPost,Km post missing,12250,1000.0,KmPost,,,,,link,POINT (91.3699716 24.3519722)
R220,46.295,LRP047a,24.352,91.3699993,BS,Bridge,Baily Bridge start,12251,17.19153846153846,Bridge,LRP047a,17.19153846153846,D,KUNDAR PARA (1) BOX CULVERT,bridge,POINT (91.3699993 24.352)
R220,46.334,LRP047b,24.35225,91.3702216,BE,Bridge,Baily Bridge end,12252,5.081999999999999,Bridge,LRP047b,5.081999999999999,D,.,bridge,POINT (91.3702216 24.35225)
R220,47.096,LRP047c,24.3561667,91.3763327,,Culvert,Box Culvert,12253,761.9999999999934,Culvert,LRP047c,16.953333333333333,D,KUNDARPARA (2) BOX CULVERT,link,POINT (91.3763327 24.3561667)
R220,47.29,LRP048,24.3574444,91.3777216,,KmPost,Km post missing,12254,194.00000000000261,KmPost,,,,,link,POINT (91.3777216 24.3574444)
R220,48.29,LRP049,24.3626944,91.3853886,,KmPost,Km post missing,12255,1000.0,KmPost,,,,,link,POINT (91.3853886 24.3626944)
R220,48.572,LRP049a,24.3636389,91.3878052,BS,Bridge,Baily Bridge start,12256,31.69722222222222,Bridge,LRP049a,31.69722222222222,D,Ginlatoly bridge,bridge,POINT (91.3878052 24.3636389)
R220,48.614,LRP049b,24.3638611,91.3881386,BE,Bridge,Baily Bridge end,12257,11.999500000000001,Bridge,LRP049b,11.999500000000001,C,CHOMBHOT CHULVERT,bridge,POINT (91.3881386 24.3638611)
R220,49.29,LRP050,24.3650833,91.3946941,,KmPost,Km post missing,12258,676.0000000000019,KmPost,,,,,link,POINT (91.3946941 24.3650833)
R220,50.285,LRP050a,24.3668049,91.4043889,,Culvert,Box Culvert,12259,994.9999999999975,Culvert,LRP050a,37.86913043478261,D,HAGIBAGAN BOX CULVERT,link,POINT (91.4043889 24.3668049)
R220,50.29,LRP051,24.3668327,91.4046111,,KmPost,Km post missing,12260,5.000000000002558,KmPost,,,,,link,POINT (91.4046111 24.3668327)
R220,51.232,LRP051a,24.3697771,91.4112222,,CrossRoad,"R221, Bir Muktijoddah commandant Manik Chowdhury road",12261,942.0000000000002,CrossRoad,LRP051a,18.285510204081632,C,RAIPUR BOX CULVERT,link,POINT (91.4112222 24.3697771)
R220,51.29,LRP052,24.3716938,91.4135556,,KmPost,Km post missing,12262,57.99999999999983,KmPost,,,,,link,POINT (91.4135556 24.3716938)
R220,51.772,LRPE,24.373166,91.4161389,,Others,"Road end with R240 at muktijoddha chotor infront of zila porisad, Habiganj",12263,481.9999999999993,Others,,,,,link,POINT (91.4161389 24.373166)
R221,0.0,LRPS,24.3932497,91.4082778,,Others,Road start from Z2403,12264,0.0,Others,,,,,link,POINT (91.4082778 24.3932497)
R221,0.146,LRPSa,24.3921108,91.4078889,BS,Bridge,Bridge start,12265,15.641024258760106,Bridge,LRPSa,15.641024258760106,D,Kashinathpur Bridge,bridge,POINT (91.4078889 24.3921108)
R221,0.282,LRPSb,24.391854231381732,91.4095387997658,BE,Bridge,Bridge end,12266,12.752515337423311,Bridge,LRPSb,12.752515337423311,D,TANARI BOTTOLA CULVERT,bridge,POINT (91.4095387997658 24.391854231381732)
